zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,price_level,total_deaths,estab_count,deaths_capita,density2019,lon,lat,cbd_lon,cbd_lat,dist_to_cbd
8528,8.90453901318332,1.2975773461417819,023,34,315,0.7076200772200772,0.6350386100386101,496.0328317373461,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",157,151,0.5158297578158164,0.4656323805529876,346048.0833333333,911.649511872,33,5.80668478899363,247.22906216750266,-74.61538,40.377173,-74.004809,40.713415,63785.42236242354
8530,6.961849457243793,2.348169926249318,019,34,8071,25.74213166023166,25.407979150579152,317.6561170869832,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7496,238,0.44619586343105483,0.4042144165090199,414902.9166666667,3189.4342859,375,0.42548483002934895,295.025431010287,-74.93184,40.375039,-74.004809,40.713415,86996.4437519236
8533,11.617745191381482,5.609216597693463,029,34,6945,18.87085945945946,18.667850965250967,372.0299681483253,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6671,478,0.4006764635683681,0.3564438124573623,333908.25,4184.470589336001,145,0.6272628675365014,357.3523279362819,-74.48433,40.075185,-74.004809,40.713415,81856.33174440384
8535,10.512773536895674,4.285270929092449,025,34,5385,18.233277606177605,17.779028571428572,302.8849398810155,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4754,487,0.4477416422676109,0.4021101549441999,583433,2278.74793608,206,0.47933275895666805,267.39368694416856,-74.45064,40.228497,-74.004809,40.713415,65873.68419311914
8536,1.861852187163781,1.7148580041998653,023,34,20073,7.463068725868726,7.279749034749035,2757.3752754640127,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19691,380,0.5506843760388784,0.4984891711509318,565955.75,16751.1007734,740,0.8506983278350516,2704.900939030632,-74.58512,40.33371,-74.004809,40.713415,64791.10408870494
8540,3.8091493659489966,0.8004118115517457,021,34,47115,52.92823127413127,51.91623976833977,907.5195008389701,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",48672,1213,0.5328083215074186,0.4908850687645115,691241.25,30744.62452953,4171,0.6316696361261095,937.5101166260077,-74.64922,40.357439,-74.004809,40.713415,67398.91317112268
8551,7.592316122327851,1.3261050554049962,019,34,5532,27.090609266409267,26.96345752895753,205.16656641897217,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5347,508,0.4517284597249021,0.40416862980563895,482482.25,2213.7496332,194,0.4140171373106415,198.30542853258208,-74.84979,40.449171,-74.004809,40.713415,77257.77996599264
8553,6.611428309721544,2.4429757623811263,035,34,682,0.6224328185328185,0.6192235521235522,1101.3792961542945,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",636,102,0.4858038151851852,0.43955339407407407,512920,1256.39289061,30,1.975460519827044,1027.0927160617762,-74.63895,40.400406,-74.004809,40.713415,63957.720712033995
8554,13.941593796403234,7.278788290829919,005,34,3818,1.2216220077220077,1.0570023166023166,3612.1018280005087,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",4123,320,0.39579479367826603,0.3539653629521077,156371.25,1570.7723880600001,46,0.38097802281348536,3900.6537026836295,-74.77977,40.113883,-75.162596,39.952218,37263.68055675962
8555,14.234722401410572,5.073161509347852,025,34,877,1.7262362934362934,1.7208196911196911,509.640844142921,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",851,165,0.4526724442784407,0.40664461336316626,315777.3333333333,444.63410375999996,3,0.5224842582373678,494.53176552522893,-74.47378,40.22142,-74.004809,40.713415,67653.43691514546
8558,4.266247424978756,0.573792178051816,021,34,6629,16.73973474903475,16.65893861003861,397.924510989277,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7684,543,0.5304530661360513,0.48254036312362275,685965.6666666666,4850.941714068,414,0.6313042313987506,461.253875764309,-74.70726,40.410155,-74.004809,40.713415,68327.98758079454
8559,7.634069833686826,2.6806000681665503,019,34,4982,40.809826640926644,39.976348262548264,124.62368916941254,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5307,434,0.44819561266456354,0.405616381153238,419808.3333333333,1725.335852,138,0.3251056815526663,132.75349627099004,-74.96511,40.435878,-74.004809,40.713415,86875.61029455265
8562,10.162709740716442,4.9064203468674075,005,34,5371,17.14741891891892,17.041441312741313,315.1728719086856,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",4717,335,0.40156433335255165,0.35962374248533474,318650.9166666667,3534.5734255499997,163,0.7493265689103243,276.7958363048352,-74.58893,40.062215,-75.162596,39.952218,50423.81942983695
8610,11.732294684843016,6.104728570801137,005,34,30468,7.9417911196911195,7.602251737451738,4007.7599443205,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",30842,1180,0.38508324191652915,0.3405133424297598,184338.16666666666,18998.283193436,855,0.6159873936008041,4056.955894798899,-74.72005,40.199859,-75.162596,39.952218,46700.74373865017
8620,6.219632429600338,2.3659246651280936,005,34,14693,9.11895637065637,8.92930501930502,1645.4808037393684,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia, PA",11623,845,0.40900605199151163,0.3705203875391131,270900.5,6633.132963396,227,0.5706902661443689,1301.6690520562636,-74.66915,40.17296,-75.162596,39.952218,48695.03213261679
8691,6.314974188092719,2.1241323083889574,021,34,15104,26.364766795366794,26.00504671814672,580.8103389970147,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16850,648,0.4802273619602415,0.44124309968709374,442125.4166666667,9895.881287268,992,0.5872926579981008,647.9511528138041,-74.59364,40.207034,-74.004809,40.713415,75265.07685803135
8701,9.074282230562595,3.7021137976953775,029,34,92843,24.999649806949808,24.594237065637067,3774.9900414564895,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",102466,36,0.4312399942095364,0.3944232096583512,399881.5833333333,48870.237429748,5994,0.476941009015166,4166.260564478535,-74.2094,40.082782,-74.004809,40.713415,72312.56318092879
8720,13.971339245429174,5.450280123190834,025,34,843,1.4562776061776062,1.400065250965251,602.1147938775055,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",808,266,0.4381171566364145,0.39837918216454177,587691.4166666666,1045.90084368,32,1.2944317372277228,577.1159590190088,-74.10286,40.14386,-74.004809,40.713415,63944.64765765064
8721,13.123180837445037,5.72003654727143,029,34,20512,20.06927297297297,15.468355212355211,1326.0621260892833,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",21074,505,0.37951854333998364,0.3424374977395227,283365.25,14743.7345504,642,0.6996172796052007,1362.3943664784301,-74.16037,39.902851,-74.004809,40.713415,91192.72420044075
8722,13.428746614096227,5.454519516691793,029,34,11045,2.8483810810810812,2.8478138996138997,3878.413544332183,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11226,20,0.3760338157717285,0.33651045030718785,238056.91666666666,5992.782494,116,0.53383061589168,3941.9710682365853,-74.19618,39.931068,-74.004809,40.713415,88591.98629830136
8723,13.81529010106622,6.211555125426703,029,34,31641,15.856069498069498,12.071384169884169,2621.1575702261503,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",32846,788,0.3831120523795598,0.3435538935051487,284164.6666666667,25277.1815876,1714,0.7695665100042623,2720.980422605105,-74.123,40.042479,-74.004809,40.713415,75357.73598080942
8724,12.231920295726932,4.6331975879953875,025,34,42352,15.461803861003862,13.616023166023165,3110.452992301258,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41293,825,0.3869383303623189,0.3469926718937039,302213.5833333333,27961.630468806005,1168,0.6771518288524933,3032.676978917072,-74.10981,40.087794,-74.004809,40.713415,70210.33203111256
8730,13.738748461661585,5.597338110094533,025,34,4774,2.3747521235521236,1.7567285714285714,2717.5512925811777,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4726,57,0.4277909653628791,0.38918721048469557,702412.5,3380.2335798,247,0.7152419762589928,2690.2277772808225,-74.06226,40.108433,-74.004809,40.713415,67522.10367247087
8731,12.44321769596345,5.16051808749742,029,34,20009,49.92591583011583,47.826214285714286,418.3688861607576,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19968,639,0.3883112251435019,0.35238623695064003,264414.8333333333,15731.783677999998,810,0.7878497434895833,417.51161571582827,-74.21297,39.848035,-74.004809,40.713415,97942.13976394925
8732,9.615923426142539,6.91385437974341,029,34,1484,0.8382501930501931,0.5420598455598455,2737.7050931845138,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1421,170,0.4044708733097596,0.366708006602546,399822.1666666667,1662.60664344,45,1.1700257870795214,2621.481763756869,-74.14689,39.942616,-74.004809,40.713415,86647.9649491519
8733,10.854259350157253,5.151407232025251,029,34,2752,3.7450907335907337,3.6416698841698842,755.6972728260668,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2756,78,0.3716139338941716,0.32943601716848475,177952.33333333334,1539.67837044,155,0.5586641402177068,756.7956700249418,-74.30491,40.017117,-74.004809,40.713415,81583.78397600791
8734,14.046578649425017,5.878104052703008,029,34,7651,6.716367181467182,5.7174722007722005,1338.1787844926746,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8836,638,0.3868470807524525,0.3519055209691105,296140.4166666667,5611.6931736,190,0.6350942930737891,1545.4382093552833,-74.16624,39.862864,-74.004809,40.713415,95669.99112873654
8735,15.69071920246855,7.404359497874624,029,34,3114,3.401757142857143,1.7302166023166023,1799.774661640998,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3911,279,0.3839081691453169,0.34359087940178823,611566.1666666666,11223.3863472,180,2.869697352902071,2260.410629954381,-74.06768,39.982101,-74.004809,40.713415,81584.0485191725
8736,13.91896168105276,5.51059717931823,025,34,12578,6.044864864864865,4.622838996138996,2720.8388634138396,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13150,554,0.4388221745866887,0.4017454573786777,660336.8333333334,8576.8845162,1112,0.6522345639695817,2844.5723528297017,-74.05765,40.120261,-74.004809,40.713415,66181.29618242731
8738,15.083453605888236,6.99934817090174,029,34,1042,3.271269884169884,0.9928710424710425,1049.4817105418706,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1242,201,0.38072889494008416,0.33648331322212766,1303279.3333333333,3040.94428224,15,2.448425348019324,1250.9177394366634,-74.05579,40.025258,-74.004809,40.713415,76727.2102844727
8740,11.820398484641963,4.4456378460912465,029,34,2010,0.7343861003861004,0.44416525096525095,4525.342753923024,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",1601,219,0.38671629334924074,0.344349954340564,215745.66666666666,1770.17180084,10,1.1056663340662087,3604.514303000379,-74.13488,39.925301,-74.004809,40.713415,88424.28789199093
8741,14.883791252635381,5.9458585957553165,029,34,2488,1.2185162162162162,0.7815189189189189,3183.544172470795,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2613,207,0.4014537017234702,0.36797021204207336,274430.8333333333,1800.9027016799998,50,0.6892088410562571,3343.4891168272457,-74.16773,39.934318,-74.004809,40.713415,87823.93162252207
8742,13.579106608818082,7.7707589118043305,029,34,24405,7.360679922779923,5.600909266409267,4357.328219252872,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24430,207,0.396329717641654,0.3619552314801718,454946.8333333333,22157.8620676,1476,0.9069939446418338,4361.791780223219,-74.06003,40.081165,-74.004809,40.713415,70537.26790465636
8750,16.279864314127437,6.026365213256458,025,34,3528,2.301384555984556,1.8898849420849422,1866.7803110319885,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3017,279,0.4372847052511587,0.39754728521732696,1443952.5833333333,2823.17111538,339,0.9357544300232019,1596.3934802674346,-74.04123,40.133754,-74.004809,40.713415,64601.33908874108
8751,13.22689193825774,6.7547763956932965,029,34,4212,3.0660988416988415,1.3109057915057916,3213.0455348448977,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4474,311,0.3798714414361486,0.33849915992908264,427830.9166666667,8156.320098800001,238,1.8230487480554316,3412.907341618251,-74.0759,39.948518,-74.004809,40.713415,85361.38473513242
8752,11.446773854778842,2.435861327792414,029,34,2074,14.013990733590733,4.785798455598456,433.3655124097051,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2070,354,0.36579114203060686,0.3239344564765171,573335.75,5175.2686192,70,2.5001297677294687,432.52970621412226,-74.07967,39.920268,-74.004809,40.713415,88521.05410466791
8753,13.423258958755916,5.476711211843948,029,34,63678,27.54516409266409,23.081044015444014,2758.8873344460376,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",63415,780,0.38113323797025384,0.3431889508049882,274193.8333333333,41723.479956992,3464,0.6579433881099425,2747.4927025643938,-74.15141,39.974584,-74.004809,40.713415,83181.46824230593
8755,9.825590851047728,2.667407173793961,029,34,25302,16.045603474903476,15.936855984555985,1587.6406252600605,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",25928,775,0.382365333718406,0.3421813978307006,296667.3333333333,17726.2803148,1594,0.6836732611385374,1626.9206438915046,-74.23032,40.010092,-74.004809,40.713415,80596.27694532053
8757,7.075615770274666,0.45609981438369396,029,34,33217,26.0450305019305,25.741935135135137,1290.3847292607834,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",33737,751,0.3808482636365179,0.3393004599764529,195906.41666666666,29164.7969768,304,0.8644751156534369,1310.58523078758,-74.25296,39.975967,-74.004809,40.713415,84749.06813239784
8758,11.519748608089891,3.5088297509428226,029,34,7043,13.83815444015444,12.482952123552124,564.2094858884917,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7731,362,0.3740123629983374,0.3353413129461347,317622.0833333333,7801.334065999999,146,1.0090976673134135,619.3246536140749,-74.22376,39.784513,-74.004809,40.713415,105064.82879870062
8759,14.226695635317249,5.506080014318514,029,34,33263,65.38485637065637,64.61097606177606,514.8196487265024,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",33180,714,0.3870949221824237,0.344179216586176,183903.75,36366.86913714,489,1.0960478944285714,513.5350372710022,-74.36949,39.943541,-74.004809,40.713415,91118.49695632907
8801,7.0170296333206315,0.3228403640804862,019,34,8551,16.521411583011584,16.324348648648648,523.8187558992048,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8504,460,0.4731417801048123,0.42471583643007066,469594.8333333333,3033.3447740799998,250,0.3566962340169332,520.9396211164586,-74.89118,40.624538,-74.004809,40.713415,75491.0192214349
8805,11.5327227164856,7.757936692211467,035,34,12254,2.878185328185328,2.826303861003861,4335.6980008680175,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12253,375,0.4366563611747862,0.37783898917203296,302839,8989.052304,534,0.7336205259120216,4335.3441818700685,-74.54034,40.567953,-74.004809,40.713415,48047.164123855
8807,7.121829285388502,2.1966909924405025,035,34,37972,26.034938223938223,25.633242857142857,1481.357634366534,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38136,474,0.49777972731071635,0.4438053339866767,492274.1666666667,24464.058613376998,2478,0.6414951388026274,1487.7555763247167,-74.62253,40.588097,-74.004809,40.713415,54003.95807573077
8809,6.457872295461287,1.3776719193333928,019,34,6421,8.63369806949807,6.4248,999.4085419001369,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6446,467,0.468264628643101,0.42203157295233673,405151.75,2299.8877148,477,0.3567930057089668,1003.2997136097621,-74.91292,40.639546,-74.004809,40.713415,77106.56944344894
8810,5.650596294715791,2.022146465406785,023,34,8401,7.428819691119691,7.2490957528957525,1158.9031634247765,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9507,642,0.5043650762293977,0.45029647203587925,383006.1666666667,5693.240617400001,458,0.5988472301882823,1311.4739167574517,-74.51363,40.372881,-74.004809,40.713415,57355.87494236064
8812,10.002879756364722,4.520261796023845,023,34,14296,5.294094594594594,5.285984555984556,2704.5103610480105,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",14223,250,0.4581274824432482,0.4068386881606814,360267.5,9410.212630732,810,0.6616193932877733,2690.700256378417,-74.47166,40.594502,-74.004809,40.713415,41589.942447542046
8816,4.030513227660622,2.8800744428510567,023,34,46298,21.040406563706565,20.54031505791506,2254.0063221746645,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",46697,276,0.4671238713876217,0.4203295387263569,412101,33057.0407244,3181,0.707905020116924,2273.431535413847,-74.40504,40.434239,-74.004809,40.713415,45946.26657867993
8817,8.589675648110981,3.915299583903629,023,34,44621,10.881494594594594,10.68092277992278,4177.635296069671,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",45204,869,0.4731131814370418,0.41825083913235883,333349.6666666667,30088.6602982,2633,0.6656194208078932,4232.218594911217,-74.39754,40.516104,-74.004809,40.713415,39797.12152635368
8820,5.3518045145357656,0.7175150278799977,023,34,39590,10.30889498069498,10.299114671814673,3844.0197300011578,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38507,866,0.5062775169184498,0.4515202515970527,543508.4166666666,23930.409447896,2058,0.6214560845533539,3738.865060448461,-74.35781,40.575503,-74.004809,40.713415,33536.65904097858
8822,8.099227081866543,1.9578770242145669,019,34,30354,64.01520308880309,63.70991081081081,476.4407862716595,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29868,680,0.458715107838526,0.4123340070773214,438161.5,11306.201684073,2019,0.37853896089704697,468.8124597865825,-74.85319,40.515645,-74.004809,40.713415,74994.89416463296
8823,6.650789940809713,3.246991335337026,035,34,9016,3.504749420849421,3.4978362934362934,2577.5934731189586,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9117,816,0.49093887133324293,0.4375236945512632,380519.75,6802.916800854,201,0.7461793134642974,2606.468466551192,-74.55565,40.439412,-74.004809,40.713415,55673.35428292105
8824,7.058584954631569,3.789475148274894,023,34,12115,3.8794285714285714,3.878159073359073,3123.904865899834,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12077,822,0.4960411722144643,0.4467234216248708,433929.4166666667,8525.9496504,413,0.7059658566200215,3114.106402432711,-74.55352,40.423055,-74.004809,40.713415,56548.19515993161
8825,7.715205862909967,2.957778188292541,019,34,4707,29.457416602316602,29.117283011583012,161.65656658718913,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4384,332,0.43736245351391345,0.3926309536332024,360312.25,1640.8686732,177,0.37428573750000005,150.5634986017075,-75.03239,40.509998,-74.004809,40.713415,89740.92890336468
8826,8.803787437032318,4.1921299694645375,019,34,5838,20.799873745173745,20.725998455598457,281.67521157095587,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5060,418,0.44328009969255033,0.3978043592846062,368315.25,1826.5307804,129,0.36097446252964427,244.1378161269333,-74.91405,40.716332,-74.004809,40.713415,76718.71906966696
8828,6.577088388008274,4.916655273350569,023,34,2178,0.9071289575289575,0.8498034749034749,2562.945509545473,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",2475,167,0.4332534441624072,0.3820891517754249,315654.25,1902.38590864,30,0.7686407711676768,2912.4380790289465,-74.41955,40.37594,-74.004809,40.713415,51402.00648224899
8829,10.953756814073643,1.7329365996098043,019,34,3725,2.5130397683397683,2.4708065637065637,1507.6048666521133,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3515,32,0.45283272834609584,0.4062533469277539,273726,1313.8631664,52,0.3737875295590327,1422.6123775254168,-74.89241,40.668594,-74.004809,40.713415,75084.95039419898
8830,8.167899494779785,3.1181882495396986,023,34,18459,3.1791528957528956,3.178105405405405,5808.177402991244,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17784,777,0.449823256153406,0.39542948878366246,321382.0833333333,13061.0838568,1437,0.7344289168241116,5595.786712974499,-74.3183,40.571504,-74.004809,40.713415,30834.16621662921
8831,5.7969554265688314,2.594545265028849,023,34,45620,50.767359073359074,50.397595366795365,905.2019182259814,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",50944,302,0.45757387091268026,0.40861371495130705,439911,46166.826295072,1974,0.9062269608800252,1010.8418790465673,-74.43302,40.336508,-74.004809,40.713415,55437.012390596974
8832,11.788226582747132,10.019876211118184,023,34,2863,1.6631003861003861,1.4511864864864865,1972.8684263948046,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3152,629,0.4196978074149706,0.3619332847967401,312149.0833333333,1911.08264326,96,0.6063079451967005,2172.015815576816,-74.30325,40.517855,-74.004809,40.713415,33315.228324372336
8833,6.728260324767156,1.2166524011378832,019,34,8796,36.951993436293435,33.359566795366796,263.67248873332636,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",7984,561,0.47697751299689295,0.4262686904151444,495133.3333333333,3045.053309524,468,0.3813944525956914,239.3316450712685,-74.82345,40.643314,-74.004809,40.713415,69550.65389685471
8835,11.788235253479701,8.220435914384767,035,34,10344,2.448716216216216,2.360553281853282,4382.023519451709,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10230,25,0.42583658016215753,0.36951774727133574,264235.5833333333,7693.781578800001,285,0.7520803107331379,4333.729756766336,-74.59222,40.538903,-74.004809,40.713415,53296.04341042462
8836,5.708656122229396,1.9635388020197262,035,34,3845,4.752056756756756,4.7152509652509655,815.4390992835209,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",3776,340,0.5020289698998921,0.4491879752302694,578721,3003.3648694000003,186,0.7953826454978814,800.8057318321391,-74.55174,40.595552,-74.004809,40.713415,48017.05920029613
8837,9.777328261933839,4.065700211906144,023,34,15847,9.753371428571429,9.057435135135135,1749.6123089556706,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16674,897,0.46230499020817706,0.4101942851992108,352340.5833333333,12895.8983944,2042,0.7734136016792611,1840.918510729277,-74.33844,40.529355,-74.004809,40.713415,34849.57836039306
8840,11.436711861302658,3.290346527462456,023,34,16558,3.112544787644788,3.110103474903475,5323.938619281435,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16594,188,0.46838743524905047,0.41904762135315465,412936,12739.4038338,1020,0.7677114519585392,5335.513796856875,-74.3587,40.543354,-74.004809,40.713415,35388.12519574684
8844,8.031120321785695,3.1800732812651034,035,34,38367,55.49697992277992,55.00347065637066,697.5378015633678,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",39604,144,0.4897460581746761,0.4425703778726572,492437.6666666667,27772.642942619,1732,0.7012585330425968,720.0272915035217,-74.650023,40.502477,-74.004809,40.713415,59368.93776634435
8846,8.638604226896323,3.1696560431803658,023,34,13635,3.540007722007722,3.5176092664092664,3876.2122132792892,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13662,65,0.4358119427634918,0.3839591576406786,319994.1666666667,9871.8728654,757,0.7225788951398039,3883.8878810283572,-74.50187,40.574552,-74.004809,40.713415,44740.01836016557
8848,11.055571186552287,2.711898323235146,019,34,8435,34.027524324324325,33.3207833976834,253.14530872003556,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8463,441,0.44247650082445494,0.40107873624725404,319991.3333333333,2758.6546574530003,193,0.3259665198455631,253.98562509752946,-75.10402,40.587606,-74.004809,40.713415,93886.70856732756
8850,10.474686841324923,4.504767090056594,023,34,8281,2.5620980694980693,2.4540351351351353,3374.4423139825967,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8373,126,0.4437999321379998,0.40378236805814754,353892.75,6599.2525479999995,307,0.7881586704884748,3411.9315897809784,-74.43938,40.451105,-74.004809,40.713415,46930.81096492832
8852,5.3815649071768705,2.622406119071989,023,34,17220,14.14733166023166,14.069093436293436,1223.9594596463696,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",18368,903,0.5110160423241031,0.4582771951686636,454821.9166666667,12777.667132999999,827,0.6956482541920731,1305.5567569561276,-74.54329,40.389428,-74.004809,40.713415,58096.560396939916
8853,7.534541332391005,3.017953221900338,019,34,5247,10.912382625482625,10.778453281853281,486.80454076225436,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",4836,333,0.48491734620414895,0.4351999381747701,553202.1666666666,2857.3912447800003,79,0.5908584046277916,448.6729100678983,-74.72472,40.51057,-74.004809,40.713415,64892.31949369592
8854,10.211395187076674,5.632709189479656,023,34,55961,19.023231274131273,18.828746332046332,2972.1044095620405,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",56946,112,0.45883785073341266,0.4032838182698398,354121.6666666667,33462.572097133,2322,0.5876193603963931,3024.4180358985714,-74.46094,40.555355,-74.004809,40.713415,42360.1841270483
8857,10.015442877373301,3.5333466139895973,023,34,39898,24.53523088803089,24.254991505791505,1644.9397638615262,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",39713,853,0.43195532232026856,0.38429855154938203,371557.3333333333,29099.239041599998,1504,0.7327383738725354,1637.312467848834,-74.3298,40.397507,-74.004809,40.713415,44634.41301968858
8858,8.566972469223899,1.2500697689958027,019,34,144,2.7766135135135137,2.741912355212355,52.51809005720298,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",111,180,0.49035560976902653,0.43943218750353985,566283.1666666666,385.54326960000003,27,3.4733627891891894,40.48269441909397,-74.73624,40.681694,-74.004809,40.713415,61832.21117869241
8859,3.0452093798467557,3.3400674832704835,023,34,21526,4.603227799227799,4.508863706563707,4774.151848649553,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22884,767,0.43289209822572505,0.383706577692732,330531.0833333333,15989.4511378,612,0.698717494223038,5075.3363794711695,-74.30343,40.461851,-74.004809,40.713415,37702.91427775809
8861,11.307841850051217,9.344922024968959,023,34,53099,6.447583397683398,5.192438996138996,10226.215472051468,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",53538,477,0.3876462615458028,0.3240986375274032,281903.6666666667,30325.181149199998,1718,0.5664234963801412,10310.761482187829,-74.27708,40.520105,-74.004809,40.713415,31502.323322847238
8863,11.231088978579598,6.121292551265169,023,34,12320,2.6613,2.532584942084942,4864.594981701819,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12094,650,0.4205124085593627,0.3689596971395533,305102.3333333333,8969.418955000001,339,0.741642050190177,4775.358093238782,-74.31104,40.535303999999996,-74.004809,40.713415,32597.02956374662
8867,7.604025990043853,1.2565743550867212,019,34,5042,29.278189189189188,29.190505791505792,172.7273941744162,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",5204,528,0.44898713883862407,0.40424924612944557,469351.75,2052.3366784,152,0.39437676372021524,178.27714384840579,-74.96224,40.583035,-74.004809,40.713415,82156.99501202727
