zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,dist_to_cbd,pp_growth
10010,10.91511199851634,1.4160101702229388,061,36,31834,0.3906637065637066,0.3906637065637066,81486.9655541159,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",35906,2185,0.5740377754860004,0.5216314810918339,5673,91910.25272306608,40.739045,-73.982232,-73.980797,40.756699,1968.956992895236,9.499101828293401
10011,9.763311231793786,2.4462586742084937,061,36,50984,0.6583949806949807,0.6583949806949807,77436.79933006615,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",49949,1782,0.5745439113569838,0.517525016789124,7361,75864.79463630696,40.742002,-74.000594,-73.980797,40.756699,2337.5280717661203,7.317052557585292
10012,9.753868718559106,3.501655040272538,061,36,24090,0.3232822393822394,0.3232822393822394,74516.92999291772,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23318,1067,0.5643616205895907,0.518813379287934,5434,72128.92376815506,40.725581,-73.998078,-73.980797,40.756699,3758.1869666286143,6.252213678286568
10013,7.728505106478578,3.9503814868725478,061,36,27700,0.5522949806949807,0.5522949806949807,50154.35766796883,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",28799,1230,0.5378041133086281,0.4846956841070333,9998,52144.236335012065,40.720107,-74.004928,-73.980797,40.756699,4553.604917385902,3.7781236196060304
10014,11.07246250995759,4.276597999617928,061,36,31959,0.5694795366795367,0.5694795366795367,56119.66355515298,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",30344,1204,0.5856269160973097,0.5285842161290792,4491,53283.74075902131,40.733698,-74.007033,-73.980797,40.756699,3384.0713857677247,6.795864510339663
10016,11.224960555155047,2.6894489845295855,061,36,54183,0.5321722007722007,0.5321722007722007,101814.78837372291,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",52886,2308,0.5826619844626066,0.526094055466562,11191,99377.60732947069,40.74522,-73.978294,-73.980797,40.756699,1295.1526678523317,8.535511570625461
10017,10.234486467927521,2.3911032114569197,061,36,16575,0.32013590733590735,0.32013590733590735,51774.88566631932,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15846,1229,0.5927125312622598,0.5322875557200254,9742,49497.72779900428,40.752347,-73.972417,-73.980797,40.756699,856.7735162443167,7.843383256470601
10018,10.940760486506067,-1.4680825894124447,061,36,5229,0.32177297297297297,0.32177297297297297,16250.587958607714,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8806,686,0.5646219920292015,0.5026238743214643,12639,27367.121354656632,40.755329,-73.993127,-73.980797,40.756699,1050.8419506472253,12.408843075918512
10019,8.062055488293524,3.5263073274295986,061,36,42870,0.6800227799227799,0.6800227799227799,63042.00574702528,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",45498,1791,0.5695860370124215,0.5123197834008746,9226,66906.58216650703,40.765793,-73.987067,-73.980797,40.756699,1142.0699576582635,4.535748160863925
10021,5.364358876317408,6.222762311310773,061,36,43631,0.3871030888030888,0.3871030888030888,112711.57803185128,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",44280,2555,0.5489958790005377,0.49808120042862003,5279,114388.13401596055,40.769159,-73.95863,-73.980797,40.756699,2327.468976489694,-0.8584034349933649
10022,8.63835673653477,3.657280048226883,061,36,31924,0.43637027027027026,0.43637027027027026,73158.05446651431,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31130,1526,0.5781013042911844,0.5185030252776949,12145,71338.49879534489,40.758555,-73.967817,-73.980797,40.756699,1113.8306310757944,4.981076688307888
10023,9.484409773889794,3.7303037070385727,061,36,60998,0.49050501930501933,0.49050501930501933,124357.54497767646,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",62541,2429,0.5733190442359206,0.5202380912438076,4462,127503.28241006039,40.775921,-73.982607,-73.980797,40.756699,2145.2179484073713,5.754106066851222
10024,6.286389520243454,3.2703928626611978,061,36,59283,0.857849806949807,0.857849806949807,69106.5026998003,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58102,2182,0.5577454827363051,0.5095803136772822,3711,67729.8048321407,40.798452,-73.974414,-73.980797,40.756699,4678.963632422584,3.0159966575822565
10025,6.394863867145889,2.8033682121201204,061,36,94600,0.7516281853281853,0.7516281853281853,125860.10190489938,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",92251,2905,0.5250434383729251,0.4894528536476953,3890,122734.88647810648,40.798601,-73.966623,-73.980797,40.756699,4815.1058253201145,3.591495655025769
10026,-0.5930707881644334,0.15922419244918934,061,36,34003,0.3323339768339768,0.3323339768339768,102315.74972843293,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38585,1697,0.4513596593727264,0.4120595543286809,1017,116103.08511812442,40.80238,-73.952681,-73.980797,40.756699,5610.356189155205,-0.7522949806136228
10027,0.8508476858574812,2.2315286228787987,061,36,59707,0.8714640926640926,0.8714640926640926,68513.43675844849,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",64988,2089,0.46218093939972277,0.43567361775174895,2102,74573.35367809553,40.811819,-73.953224,-73.980797,40.756699,6561.325441093237,-1.3806809370213176
10028,6.242586662034536,3.184940107829035,061,36,45141,0.31416911196911196,0.31416911196911196,143683.76228035463,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",46768,2159,0.5604429127985764,0.5082462313728945,3483,148862.50181271185,40.776426,-73.953493,-73.980797,40.756699,3181.463826456816,3.0576465542055007
10029,-1.9743851152017218,1.577198715275706,061,36,76003,0.8250752895752895,0.8250752895752895,92116.44192995141,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",76713,2142,0.41866861723552484,0.3795651004461611,2045,92976.96945873665,40.791698,-73.943876,-73.980797,40.756699,4986.671559758117,-3.551583830477428
10030,1.4963323543686609,2.2815955927324207,061,36,26999,0.2789440154440154,0.2789440154440154,96790.0313509997,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31060,1606,0.4291702314744124,0.3897932651224806,504,111348.5082322327,40.818267,-73.942856,-73.980797,40.756699,7563.038237683889,-0.7852632383637599
10031,0.2757435933858842,3.3782153686688217,061,36,56438,0.6507891891891892,0.6507891891891892,86722.39941526297,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",59586,2618,0.4351741291895428,0.3945594888507423,1551,91559.60330908003,40.825294,-73.950056,-73.980797,40.756699,8063.520233430809,-3.1024717752829374
10032,2.4820176857905087,3.4216841331745345,061,36,57331,0.6574679536679536,0.6574679536679536,87199.68734621299,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",63214,2726,0.42681027953640416,0.38980467571771876,1523,96147.65198415356,40.838824,-73.942846,-73.980797,40.756699,9685.3779575737,-0.9396664473840257
10033,0.3890536049387108,0.17698300651918375,061,36,53926,0.6045409266409266,0.6045409266409266,89201.57035460712,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58349,2089,0.4416643047578788,0.4027985875923744,1907,96517.86575345791,40.850538,-73.933863,-73.980797,40.756699,11169.686654323075,0.21207059841952702
10034,4.391512785681866,3.3648852475571314,061,36,38908,1.1263258687258688,1.1263258687258688,34544.176850003285,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",42399,1894,0.43151772063643495,0.39149800164889603,1256,37643.635094666635,40.86723,-73.924415,-73.980797,40.756699,13189.411266528998,1.0266275381247345
10035,0.22255115663749303,1.073771941344098,061,36,33969,1.3962223938223939,1.3962223938223939,24329.218719235796,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",36048,1886,0.40607690359834386,0.36589494128250394,1193,25818.236521269748,40.795652,-73.929731,-73.980797,40.756699,6110.162282517458,-0.851220784706605
10036,9.04076124888092,3.548412670829547,061,36,24711,0.44328494208494207,0.44328494208494207,55745.18250896257,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",28487,1554,0.5648256883306096,0.505396912517751,11883,64263.40553327736,40.75928,-73.989909,-73.980797,40.756699,820.301402577761,5.492348578051372
10037,1.200251179362069,2.102847813290496,061,36,17416,0.26398532818532816,0.26398532818532816,65973.3634430368,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20462,1103,0.41899163109325654,0.3810135477633372,378,77511.88348480816,40.812984,-73.937285,-73.980797,40.756699,7260.0729960146855,-0.902596633928427
10038,12.42288110319446,3.8435601646122155,061,36,20300,0.2975895752895753,0.2975895752895753,68214.75510439737,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23311,939,0.5437451241869691,0.49013007601615943,3647,78332.71705608901,40.70932,-74.002532,-73.980797,40.756699,5583.78675070273,8.579320938582244
10039,NA,NA,061,36,24527,0.4630749034749035,0.4630749034749035,52965.51338876271,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",27854,1574,0.40575126501778624,0.3684608561824116,339,60150.09621766202,40.830856,-73.936069,-73.980797,40.756699,9075.029835393692,NA
10040,8.163048805918057,3.2836563484528383,061,36,41905,0.3768965250965251,0.3768965250965251,111184.36284141362,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",44800,2046,0.4361220442569646,0.39569464577218677,1048,118865.51617456938,40.858298,-73.93052,-73.980797,40.756699,12077.29225243787,4.879392457465219
10044,NA,NA,061,36,11661,0.24167490347490347,0.24167490347490347,48250.76924551633,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",12440,961,0.5083243474876303,0.4645975047526068,122,51474.10765922503,40.76205,-73.949933,-73.980797,40.756699,2669.74895428983,NA
10065,6.274520970599613,3.599210311291559,061,36,32270,0.3863104247104247,0.3863104247104247,83533.85758147568,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29530,1720,0.5466746655622768,0.4930222935474544,3003,76441.11603287811,40.764584,-73.963013,-73.980797,40.756699,1737.5269621613886,2.675310659308054
10069,12.035769108580913,1.9198681736653425,061,36,5199,0.10417065637065637,0.10417065637065637,49908.488447083415,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",6051,813,0.5627310707110362,0.5098933148433697,190,58087.37518624769,40.775978,-73.990528,-73.980797,40.756699,2297.6017238796603,10.11590093491557
10075,9.043657325496907,4.503395318208987,061,36,26121,0.18453976833976835,0.18453976833976835,141546.72586294194,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22252,2096,0.559272371256885,0.5062906951683356,1691,120581.05523916327,40.773357,-73.956208,-73.980797,40.756699,2781.4857194395336,4.54026200728792
10128,4.273862860826088,3.848815310366226,061,36,60453,0.4706660231660232,0.4706660231660232,128441.39373679785,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",58636,1816,0.5378358952490699,0.4894751139575489,3162,124580.90687229548,40.78143,-73.949942,-73.980797,40.756699,3787.6186415256084,0.42504755045986187
10280,10.507053928738182,3.7709655663871757,061,36,7853,0.1384749034749035,0.1384749034749035,56710.63711138993,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9496,899,0.6085340542455495,0.5477084412201906,250,68575.60295552766,40.708778,-74.016808,-73.980797,40.756699,6138.7865382841665,6.736088362351007
10301,NA,NA,085,36,39706,3.665196911196911,3.658980308880309,10851.657196305192,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38280,1780,0.39397136309818054,0.3596399027741104,1315,10461.931130674526,40.627456,-74.094407,-73.980797,40.756699,17290.094523123218,NA
10304,NA,NA,085,36,42193,3.8821945945945946,3.874783783783784,10889.123717452412,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41112,1866,0.38296522718031056,0.3498011534200851,1260,10610.140408880705,40.607994,-74.092859,-73.980797,40.756699,19066.15907916199,NA
10305,NA,NA,085,36,41749,4.276211583011583,4.251735135135135,9819.285226635611,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",42726,1499,0.39147008581467385,0.35610579001824944,1858,10049.073764478986,40.596691,-74.074866,-73.980797,40.756699,19502.276755549457,NA
10306,NA,NA,085,36,55909,7.531944787644788,7.473040926640927,7481.42564035584,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",53877,1749,0.39726607457673074,0.3652715303521537,2196,7209.514912186797,40.571768,-74.12595,-73.980797,40.756699,23958.90474425022,NA
10312,NA,NA,085,36,59304,7.821217374517374,7.678725868725869,7723.156291011117,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",61392,1686,0.40085285030704515,0.3690363030019947,1750,7995.076403240161,40.545394,-74.180914,-73.980797,40.756699,28964.713275930175,NA
10314,15.384416551727991,-0.49682262704169894,085,36,85510,14.358809266409267,13.714554054054053,6234.982170253144,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",89792,1843,0.38876679750597176,0.3553599554177641,3723,6547.205227825639,40.599263,-74.165748,-73.980797,40.756699,23472.328693893942,15.88123917876969
10451,NA,NA,005,36,45713,1.0160254826254826,1.0148598455598457,45043.65819576052,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",48136,1978,0.3671947784486047,0.3297192704867495,1564,47431.17999061817,40.820479,-73.925084,-73.980797,40.756699,8512.254931448098,NA
10452,NA,NA,005,36,75371,0.9846131274131275,0.9846131274131275,76548.84736101591,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",75452,1917,0.3658295495337409,0.3255599794650162,1526,76631.1131746079,40.83739,-73.92343,-73.980797,40.756699,10200.819297056476,NA
10453,NA,NA,005,36,78309,0.9209023166023166,0.9159891891891891,85491.18365612719,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",81716,2112,0.3601781770581093,0.3201149717560293,1412,89210.659868522,40.852779,-73.912332,-73.980797,40.756699,12152.238337474986,NA
10454,NA,NA,005,36,37337,1.0423559845559847,1.0423559845559847,35819.81640936666,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",37212,1660,0.3662396907899847,0.3243803755354914,1091,35699.89576627346,40.805518,-73.91659,-73.980797,40.756699,7669.763246328419,NA
10455,NA,NA,005,36,39665,0.7121691119691119,0.7121691119691119,55696.04091692247,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41951,1553,0.36806613602173244,0.32626096085165796,1445,58905.952666225,40.81471,-73.908592,-73.980797,40.756699,8873.601517113819,NA
10456,NA,NA,005,36,86547,1.0184505791505791,1.0184505791505791,84979.08663588075,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",92717,2561,0.3623411073954683,0.3236632403356579,1344,91037.30892600502,40.829881,-73.90812,-73.980797,40.756699,10192.264534788506,NA
10457,5.792486448778444,5.390364092587843,005,36,70496,1.0612872586872586,1.0612872586872586,66424.99419732866,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",74822,2167,0.3601775157635985,0.3210312070331497,1622,70501.17617783314,40.84715,-73.898678,-73.980797,40.756699,12217.525431296186,0.4021223561906009
10458,3.817516438975188,6.671697946489191,005,36,79492,1.0089764478764478,1.0089764478764478,78784.79241740837,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",85620,2122,0.3623482213594256,0.32237603980759516,2064,84858.27412542778,40.862545,-73.888145,-73.980797,40.756699,14134.13810321618,-2.854181507514003
10459,NA,NA,005,36,47308,0.8169606177606178,0.8169606177606178,57907.320097848315,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",48780,1680,0.3640645920577535,0.32472715851908107,1159,59709.12053718274,40.825875,-73.892971,-73.980797,40.756699,10681.207675006945,NA
10461,6.135358970761496,10.360051572796214,005,36,50502,2.3996710424710423,2.3996710424710423,21045.38459904736,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",49690,1542,0.39857113256553667,0.36701736196554335,2473,20707.004885483017,40.847434,-73.840554,-73.980797,40.756699,15546.023243311973,-4.224692602034718
10462,0.24088197394227978,6.824482593968735,005,36,75784,1.4845216216216217,1.4799567567567569,51206.90158952781,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",75714,1912,0.3817014051579406,0.34681453763522624,2111,51159.60291023843,40.84328,-73.860389,-73.980797,40.756699,13994.534197370447,-6.583600620026456
10463,9.03846128216771,4.016817470228133,005,36,67970,1.5798386100386101,1.446103474903475,47002.169056081475,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",71132,2261,0.4200816984173161,0.38869587338797773,2098,49188.73457844913,40.880678,-73.90654,-73.980797,40.756699,15152.876102386517,5.021643811939576
10465,8.579948730015111,6.532985616891709,005,36,42230,3.42970888030888,3.4296633204633205,12313.161979495719,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",43671,1255,0.38799360546476014,0.3574510864546785,1028,12733.319839132313,40.823277,-73.825602,-73.980797,40.756699,15033.807267125245,2.046963113123402
10466,NA,NA,005,36,67813,2.020366795366795,2.0181706563706565,33601.221871866066,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",75039,2412,0.35554949603475144,0.324644897619171,1217,37181.69212456251,40.890964,-73.846239,-73.980797,40.756699,18758.252153324313,NA
10467,6.196364530182983,2.018535605905374,005,36,97060,2.330410038610039,2.330410038610039,41649.32281955451,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",101255,2651,0.3643715959779332,0.3300625320978395,2170,43449.43521629911,40.869953,-73.865696,-73.980797,40.756699,15905.526852204408,4.177828924277609
10468,NA,NA,005,36,76103,1.0926459459459459,1.0752328185328186,70778.15956533432,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",78881,2167,0.3704348963864887,0.33144565336469234,1601,73361.7860619573,40.868966,-73.899944,-73.980797,40.756699,14233.457411064443,NA
10469,NA,NA,005,36,66631,2.476710424710425,2.476710424710425,26903.024001197253,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",72384,2116,0.3649977958442077,0.33513051718805387,1335,29225.86317633927,40.86857,-73.848218,-73.980797,40.756699,16728.965555588293,NA
10471,NA,NA,005,36,22922,2.592830888030888,2.581920463320463,8877.887729555116,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22422,1004,0.4454998684118951,0.41927588624274215,860,8684.23342954737,40.898814,-73.90331,-73.980797,40.756699,17113.707482593767,NA
10522,NA,NA,119,36,10875,2.429911969111969,2.429227799227799,4476.731249105966,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11070,27,0.49059875541157455,0.46274984427337995,537,4557.003671503728,41.01031,-73.863746,-73.980797,40.756699,29901.24077198083,NA
10523,NA,NA,119,36,7444,3.611089961389961,3.609049806949807,2062.5927593643564,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",9133,426,0.433930347483953,0.39611264692448245,1200,2530.582975722013,41.059341,-73.819457,-73.980797,40.756699,36321.57498925198,NA
10528,NA,NA,119,36,12280,3.828014671814672,3.8265471042471044,3209.1595021449925,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",13182,686,0.48010329071030533,0.4390860239786363,930,3444.8811528725805,40.974752,-73.725777,-73.980797,40.756699,32405.444653946037,NA
10538,NA,NA,119,36,16597,3.6453525096525095,3.594588416988417,4617.2184613851105,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16302,342,0.5095594566024654,0.4661095180883888,1160,4535.1506511719035,40.938637,-73.755906,-73.980797,40.756699,27727.679861999844,NA
10550,NA,NA,119,36,37144,1.9993675675675675,1.9867177606177606,18696.163459297935,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",37429,1292,0.3775770706017754,0.3443778443716508,1897,18839.616145758733,40.905448,-73.835253,-73.980797,40.756699,20602.722113977514,NA
10552,NA,NA,119,36,19786,1.661635135135135,1.6570737451737452,11940.325563437991,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",20202,964,0.41079057139697617,0.3807126931250346,529,12191.370516151535,40.92446,-73.826115,-73.980797,40.756699,22769.623443166085,NA
10562,NA,NA,119,36,31796,14.33295250965251,13.783642084942086,2306.7923415347154,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31636,370,0.4264749014120263,0.38987698190312475,1518,2295.1843790663056,41.19448,-73.825254,-73.980797,40.756699,50456.41743279096,NA
10566,NA,NA,119,36,23570,4.605627413127413,4.371787644787645,5391.387211613955,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",24010,106,0.3938184301408607,0.35582305742405307,1326,5492.03253928091,41.28947,-73.917823,-73.980797,40.756699,59543.14279763339,NA
10573,NA,NA,119,36,38352,5.578805019305019,5.476252123552124,7003.3298567567235,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",38816,99,0.44659719047926494,0.40162218159621593,2618,7088.059337710393,41.015857,-73.677404,-73.980797,40.756699,38525.60029161427,NA
10580,NA,NA,119,36,17208,8.895349806949808,8.484269498069498,2028.2241156902774,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17334,317,0.5086602150097551,0.46404264409951157,1086,2043.075129089683,40.978942,-73.69332,-73.980797,40.756699,34608.15542192829,NA
10591,NA,NA,119,36,22540,10.120289961389961,9.889735135135135,2279.1308050225157,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",23044,536,0.45049950093107055,0.41097651909454486,1876,2330.0927360664978,41.090097,-73.841014,-73.980797,40.756699,38931.48348068625,NA
10601,2.9273503308842526,2.3227695335433958,119,36,11376,0.6332440154440154,0.6332440154440154,17964.638784660954,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10614,786,0.44723275886434727,0.40593890752803086,2729,16761.311186743264,41.032932,-73.765071,-73.980797,40.756699,35708.46142612603,0.6045807973408568
10603,NA,NA,119,36,17045,3.2925401544401542,3.2897706563706564,5181.212242559303,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",17866,999,0.44628612111831745,0.40907488860730096,957,5430.773712265445,41.0544,-73.779287,-73.980797,40.756699,37224.80626768128,NA
10604,NA,NA,119,36,11250,8.06528108108108,6.813015057915058,1651.2513042122594,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",11290,903,0.46095401514256773,0.42383177186371884,1162,1657.1224199605695,41.062079,-73.74338,-73.980797,40.756699,39428.27631220825,NA
10605,NA,NA,119,36,18126,5.090069884169885,5.080437065637065,3567.8032747615734,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19195,743,0.480305296917863,0.44290018442718715,1249,3778.218242251374,41.010525,-73.745125,-73.980797,40.756699,34522.45478255418,NA
10606,7.429163375089696,2.5836015149075604,119,36,16499,1.5106200772200773,1.5106200772200773,10922.004975839014,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",16841,882,0.4317978410050635,0.39118648477420753,794,11148.402072738036,41.020572,-73.775846,-73.980797,40.756699,34063.595310610894,4.845561860182135
10701,10.889992874257304,-0.11486041903584669,119,36,63393,4.224145945945946,4.224145945945946,15007.293974025775,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",61604,2135,0.3758997235273191,0.34057894119313237,2132,14583.776410264287,40.94542,-73.880471,-73.980797,40.756699,22643.205892958937,11.00485329329315
10703,NA,NA,119,36,20301,1.7618281853281854,1.7618281853281854,11522.689992735257,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",22148,1446,0.38800735974644257,0.3547643080839586,464,12571.032853509703,40.959829,-73.880302,-73.980797,40.756699,24143.476130311075,NA
10704,NA,NA,119,36,30165,2.8086057915057916,2.6713567567567567,11292.01478750549,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31683,1190,0.3980453642434633,0.36498106321305174,2024,11860.26535761765,40.919729,-73.862651,-73.980797,40.756699,20697.146015286067,NA
10706,NA,NA,119,36,8679,2.8937204633204634,2.8937204633204634,2999.2530757587724,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",8493,180,0.49267037615132,0.4596854001347469,408,2934.9759617950517,40.989821,-73.867552,-73.980797,40.756699,27646.378531359627,NA
10707,NA,NA,119,36,10097,1.2986872586872586,1.2986872586872586,7774.774051611369,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10260,420,0.43920795277141184,0.40999545718469993,456,7900.285408490903,40.960533,-73.822732,-73.980797,40.756699,26305.372283190558,NA
10708,NA,NA,119,36,21225,3.079484555984556,3.078108108108108,6895.469312494512,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",21769,743,0.44183188190551076,0.4105467310015541,1112,7072.201246817104,40.938267,-73.829922,-73.980797,40.756699,23873.43266916847,NA
10801,4.535662616758997,2.7776915098811084,119,36,40827,3.4321942084942085,3.4171849420849423,11947.553524887664,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",41370,1194,0.4134456798726266,0.379418357566581,2820,12106.456250143352,40.91757,-73.784858,-73.980797,40.756699,24352.030294872915,1.7579711068778887
10805,NA,NA,119,36,18414,1.7466378378378378,1.7254891891891893,10671.756227376176,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",19096,1070,0.4289717426494803,0.3942668971917518,507,11067.006458019738,40.897721,-73.779258,-73.980797,40.756699,23122.28136557996,NA
10960,NA,NA,087,36,15093,4.194215057915058,4.193976447876448,3598.732655650009,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",15857,557,0.4268264480325758,0.39535981451366314,1072,3780.898676250062,41.092068,-73.924648,-73.980797,40.756699,37630.63309056934,NA
10970,NA,NA,087,36,9993,14.101554440154441,13.767162934362934,725.8576111609316,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",10082,829,0.3963842050671842,0.3595840832733086,558,732.3222691608638,41.179603,-74.099794,-73.980797,40.756699,48128.26765848837,NA
11021,NA,NA,059,36,17729,2.3821262548262547,2.3377216216216214,7583.879892295225,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",18245,438,0.47356104477982885,0.4291055993021266,3770,7804.607627893642,40.784319000000004,-73.731488,-73.980797,40.756699,21241.867009059893,NA
11101,8.805482432981817,6.668300944739284,081,36,25484,2.7316015444015442,2.615384555984556,9743.882574242167,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",31366,1627,0.5114656492787659,0.45912380132777336,5873,11992.882625320977,40.74713,-73.939736,-73.980797,40.756699,3622.789544636226,2.1371814882425335
11102,4.241964606468733,4.269837057677119,081,36,34133,0.8105250965250965,0.8077841698841699,42255.09891447169,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area","New York, NY",29747,1364,0.4608373934421744,0.41330482808350394,1454,36825.430738838935,40.772884,-73.926295,-73.980797,40.756699,4935.812871872431,-0.027872451208385662
