zip,estab_count,teleworkable_emp_mean,teleworkable_wage_mean
10536,698,0.4117266025487106,0.4680768740687679
10537,34,0.34605941705882354,0.3885096035294118
10538,1160,0.4134566237913793,0.4685119028465518
10540,10,0.679553457,0.731249648
10541,1309,0.3185957216906035,0.36865433178533236
10543,1634,0.3531007400232558,0.40951031826927786
10545,3,0.63149911,0.7350716
10546,60,0.2996916587333333,0.3571598250333334
10547,304,0.2825347051282895,0.3278947499013158
10548,67,0.3301748747761194,0.38490981552238807
10549,1661,0.3707766727284768,0.41914544313666463
10550,1897,0.2911208426678967,0.3516030533152346
10552,529,0.36706832984120985,0.41708640733081287
10553,229,0.3331907429432315,0.4080485957729258
10560,197,0.368359378573604,0.42742122861421317
10562,1518,0.3306527586060606,0.3886212860191041
10566,1326,0.30659315954675714,0.36302958070739066
10567,743,0.3518088440834455,0.4051078699273217
10570,844,0.3930329664917062,0.44089844784952603
10573,2618,0.3465624087318564,0.40183448293200913
10576,272,0.465144232125,0.5336303995735294
10577,598,0.56132488579097,0.6163499231588628
10579,283,0.361986318515901,0.4074584772438163
10580,1086,0.426839404140884,0.48079346013904234
10583,2678,0.40980967416542197,0.46156669618745333
10588,119,0.26494391431932773,0.3048661901008403
10589,461,0.4459584607505423,0.5015184482169198
10590,321,0.45287323857943923,0.518090377576324
10591,1876,0.45474803155543714,0.5060318594653518
10594,436,0.2894355933256881,0.3434573000894496
10595,569,0.4867141170738137,0.5417533124692443
10596,10,0.26838616899999995,0.36695752000000004
10597,3,0.30971128,0.4379119
10598,1512,0.3485828424199735,0.39872087891468255
10601,2729,0.43420071327336024,0.4872649294639062
10603,957,0.4322164113061651,0.49611630062277956
10604,1162,0.4832800795851979,0.5506232595473323
10605,1249,0.4375319380896718,0.49014071903282624
10606,794,0.44089842593450884,0.4999088924937028
10607,465,0.3208019135569892,0.3741692356924731
10701,2132,0.30431689794371486,0.356862219380394
10703,464,0.2848223266530172,0.34104532807543103
10704,2024,0.2771766639323123,0.3278558262020751
10705,1061,0.28877060205560795,0.3441851330914232
10706,408,0.4126739734362745,0.46651465233333334
10707,456,0.349189871006579,0.3991261337631579
10708,1112,0.408071605839928,0.4641470059460432
10709,509,0.40497173652652263,0.4538894303811395
10710,1447,0.2946896835266068,0.34973646092467175
10801,2820,0.323537312714539,0.38096367117446805
10803,835,0.38929023022634734,0.4459865839389222
10804,625,0.4774925201168,0.5291703063664001
10805,507,0.30241134215187376,0.36728529268836296
10901,1494,0.41871855452342704,0.4734162544337349
10911,9,0.056473492666666666,0.09081808133333331
10913,248,0.4009084272903226,0.4557831666290323
10914,6,0.0668474095,0.1065439085
10915,12,0.18226623,0.229211175
10916,113,0.35724963399115045,0.41384069692920356
10917,570,0.16154428399473686,0.20878905298596492
10918,452,0.3564988792300885,0.4137883864358407
10919,24,0.26958037625,0.33709001250000004
10920,389,0.30214695281233933,0.3591514263033419
10921,166,0.2948174560180723,0.3526667155240964
10922,33,0.18113093457575757,0.23390400403030304
10923,218,0.28210832889908255,0.32896102250458714
10924,842,0.4217225468895487,0.46924918071377675
10925,123,0.2975158779186992,0.34555901944715445
10926,70,0.36832400614285715,0.4284106905714286
10927,312,0.24862082877564104,0.300482838025641
10928,91,0.18720460061538463,0.2284111404175824
10930,176,0.35865361475,0.41999699390909095
10931,15,0.3484054606666667,0.4387850966666667
10940,2211,0.28442031347987334,0.3373911246969697
10941,633,0.28497383019431277,0.33617509671879936
10950,2674,0.3821187763653702,0.4463689660718026
10952,2946,0.4345037986395112,0.5017407105349626
10953,9,0.6270119266666667,0.7344997733333334
10954,1784,0.32996074105941703,0.3827674715274664
10956,2122,0.4445349563426013,0.49724805794250704
10958,55,0.25029536041818184,0.3072196318
10960,1072,0.3969417065158582,0.44701197318656716
10962,346,0.3538834223179191,0.41198607076878613
10963,25,0.19824374167999997,0.22856425344
10964,45,0.5356847359333333,0.5976365211333333
10965,867,0.37686407385697807,0.42757175979469436
10968,100,0.27837651684000003,0.32293136932000005
10969,41,0.2868265108292683,0.377125184195122
10970,558,0.36416801143727595,0.40651131509319
10973,68,0.3184680646764706,0.3687591853529412
10974,101,0.27347222519801984,0.3205252541089109
10976,51,0.23327373033333332,0.2854299119803922
10977,3236,0.380610023026576,0.44444743992923363
10979,3,0.53548193,0.67719042
10980,473,0.3341789335073996,0.3907485535285412
10982,31,0.28402680558064514,0.35059725448387097
10983,233,0.3509296308497854,0.408391628472103
10984,35,0.3653595402,0.4198497197428572
10985,8,0.17196091,0.2013973
10986,46,0.3542527326086957,0.4015891686956522
10987,120,0.32860264427499997,0.3940910042416667
10988,3,0.017568879,0.038011037
10989,405,0.41440762608888887,0.48228176693333336
10990,917,0.37541837589858235,0.428236351129771
10992,219,0.3710708773242009,0.42415309489497716
10993,187,0.22250574625668448,0.27439076227807485
10994,861,0.2819161400197445,0.33220406740069686
10996,31,0.7225180841935485,0.7961454554838711
10998,46,0.3438786580434783,0.3923415460869566
11001,1356,0.3900149988222714,0.4480119500752212
11003,1234,0.30348015568800646,0.3556150354846029
11004,506,0.3433927803478261,0.40087120154743083
11005,26,0.3609514142307692,0.4296050192307692
11010,1264,0.2961282636898734,0.3480904034208861
11020,254,0.5004431861456693,0.5566292877283464
11021,3770,0.4677774767437666,0.5320571348668435
11023,634,0.4489665150851735,0.5141573696924291
11024,367,0.4561826074441417,0.533640874294278
11030,1596,0.4054148977268171,0.45435963959398495
11040,3003,0.3535865118215118,0.41103360340426237
11042,996,0.551419131809237,0.6003902259497993
11050,2290,0.40875125239432314,0.47204089156288204
11096,617,0.30299578393192866,0.3739548058833063
11101,5873,0.3530994649937,0.42497890040405245
11102,1454,0.3138237196272352,0.36474342190508946
11103,2299,0.2771169302862114,0.3264247325424098
11104,1081,0.2936438346558742,0.34703617141720633
11105,2032,0.2998281309197835,0.3507238850132874
11106,2151,0.2958447518856346,0.352431671711762
11109,119,0.4550750804537815,0.5310293703529412
11120,66,0.7258038531818182,0.8118459271212122
11201,6310,0.42222314317369253,0.4766080282703645
11202,16,0.5307388281250001,0.638946993125
11203,1728,0.27496186782581017,0.32348581402488424
11204,4612,0.35195646288746746,0.41334921573330446
11205,2721,0.37217669872252845,0.44310618928261675
11206,2725,0.3181544554359633,0.38236447762752296
11207,1982,0.24746667770988898,0.30171692295156405
11208,1740,0.2361100606637931,0.2878050123643678
11209,3857,0.3072035205636505,0.352429199106041
11210,2031,0.3616769023953717,0.4178910224510094
11211,5907,0.35049955000406297,0.41543163953157275
11212,1465,0.2108335781535836,0.25563762210443686
11213,1674,0.3432048383548387,0.40359847268219834
11214,3991,0.30258409361037336,0.35069309251290404
11215,4458,0.373003760355092,0.42609408015657246
11216,1667,0.28937474597720453,0.33929721251289746
11217,2516,0.3503032642523847,0.4006814814622417
11218,3619,0.3473458078549323,0.40592366556645487
11219,6173,0.3757969275253523,0.44378374557265515
11220,5462,0.2718130998989381,0.3290434114152325
11221,1481,0.27993906669209995,0.328993550507765
11222,3538,0.3451420564347089,0.4086499347371396
11223,4393,0.32774658005599816,0.3840306739062144
11224,1381,0.3185485619753802,0.36676217098479363
11225,1598,0.31926952556508137,0.37541890038297876
11226,2618,0.27786158630901453,0.3295476047685256
11228,1771,0.35547684980237154,0.40676420232354604
11229,4396,0.34062477595677887,0.3872389930600546
11230,4360,0.36600722499357796,0.42405755145688073
11231,2371,0.3457680397849009,0.40133963634120623
11232,2544,0.33651431950039307,0.415588531894261
11233,1014,0.28313574252761337,0.33037445574852076
11234,3425,0.31238887787824815,0.36026199851386864
11235,5659,0.3609744484080226,0.40652773413677334
11236,1860,0.27604705620537634,0.32743924205322583
11237,2212,0.2617727903096745,0.3213090218160036
11238,2371,0.36465183042218474,0.4150938837174188
11239,160,0.24053198040625,0.288084068525
11241,120,0.690749967,0.7584137686666668
11242,198,0.7001561611616163,0.7487680537878787
11243,13,0.25692049,0.2310808
11245,8,0.769215465,0.843940465
11249,1802,0.3983641240582686,0.4598352238568258
11252,8,0.80269659,0.86348528
11352,7,0.45236972,0.56418341
11354,7497,0.33333293570414835,0.3893843584801921
11355,4707,0.3122534013428936,0.3634539494113023
11356,1508,0.32003675833952255,0.3902542292625995
11357,1891,0.3416648709032258,0.39740861349074563
11358,2695,0.3179751902185529,0.37307986927309833
11360,668,0.3909426465838323,0.44217897954491014
11361,2215,0.36565374808984197,0.41339250920948084
11362,951,0.3453208502996845,0.3963682041114616
11363,272,0.4002167381139706,0.47646740382720587
11364,1190,0.35108059845378153,0.406526307789916
11365,1482,0.3575910103846154,0.41484975746558705
11366,872,0.31144785035665135,0.3568825790298165
11367,1332,0.3641557028843844,0.41689308716441437
11368,2904,0.2315322089776171,0.2859443611814738
11369,643,0.2525168680513219,0.308755327933126
11370,609,0.2820287223809524,0.33668260322495897
11371,108,0.15030718206481483,0.23158511508333335
11372,3658,0.29334527528540183,0.3429559002003827
11373,3375,0.2790417883487407,0.32674552640948146
11374,2251,0.34742080646379386,0.3962515765850733
11375,4216,0.3858652221413662,0.4343973350702087
11377,3214,0.28893656133976353,0.3470089149875545
11378,2484,0.28737572682809986,0.355624551578905
11379,1311,0.29066753878642254,0.34281029425934406
11385,3954,0.25310975169929184,0.30705754139251396
11411,215,0.28467807284651164,0.31532178215813955
11412,523,0.2843905362944551,0.3345183731701721
11413,890,0.30234802717865167,0.36071921605280904
11414,852,0.29558385939906107,0.34805154283568074
11415,851,0.41305412673560515,0.4676781428249119
11416,813,0.27351252475276755,0.3200251269286593
